Name;Symbol;Coin Market Cap;Price;Volume;max_supply;total_supply
Venus; XVS; 256048288,8754318; 22,117261821967663;22484202.84960919;29960733;29960733
TomoChain; TOMO; 253251580,88098437; 2,9124085612890345;10792986.17685424;None;100000000
Steem; STEEM; 253228425,10155693; 0,6440045082345266;28147796.66758022;None;410183181.613
inSure DeFi; SURE; 252137378,04708734; 0,009411600726859804;2006843.39798698;88000000000;88000000000
Badger DAO; BADGER; 249934923,97260958; 22,37676810017545;70606367.5120573;21000000;21000000
Electroneum; ETN; 247843650,67236555; 0,013839950954860191;834023.15495813;21000000000;17907841688.22
Orion Protocol; ORN; 247668549,5112804; 7,692764389230638;13396335.54901736;100000000;100000000
Verasity; VRA; 245088030,7450718; 0,05482726370056721;45154544.43905748;10356466695;19400882350.003914
Augur; REP; 244971144,40631294; 22,27010403693754;25575034.86518982;None;11000000
Star Atlas DAO; POLIS; 241107687,3174924; 11,162392931365389;48977533.21705015;360000000;360000000
TrueFi; TRU; 241130891,04899862; 0,43925342966867564;14528664.85931041;1450000000;1441129427
Numeraire; NMR; 236386846,0463288; 40,143788700064384;19578502.76326112;11000000;10970786.48867155
Venus BTC; vBTC; 235628472,349281; 1144,7388811931878;0;None;205836
Terra Virtua Kolect; TVK; 233972385,3119073; 0,38461298841049596;35175060.15886271;1200000000;1200000000
Akash Network; AKT; 231985232,96522036; 2,037436992019333;1668291.69713447;388539008;162863559.115862
Qredo; QRDO; 231985148,4602396; 6,995947851655141;34204768.17354472;2000000000;1000000000
Constellation; DAG; 230972846,4840308; 0,18231168309677392;2620482.07312832;3693588685;3711998690.36
BinaryX; BNX; 230176073,57974738; 113,7853329873669;75098309.99109676;21000000;2485629.41653268
ABBC Coin; ABBC; 226927948,50517663; 0,24675627989911572;63552605.63891309;1500000000;1500000000
Aavegotchi; GHST; 225118056,93315965; 2,9214685650190484;70507420.71474946;None;78820634.21791771
Dawn Protocol; DAWN; 225596461,62291673; 3,151541109951802;10716195.99811748;93468683;76588156.82742885
Hxro; HXRO; 225324536,21835947; 0,5764125731078816;919043.92191296;None;1000000000
MVL; MVL; 223986726,44410276; 0,016835192433345778;9488653.12509649;None;30000000000
SOMESING; SSX; 224244111,76290014; 0,09262095235305204;25369914.3143951;5000000000;5000000000
IDEX; IDEX; 223959577,1872968; 0,3718376718870171;106798798.97085813;None;1000000000
DeRace; DERC; 222278544,2182373; 6,023808786402095;11123936.00953932;None;120000000
MaidSafeCoin; MAID; 222236730,06603315; 0,49107401523700894;1266149.40791939;None;452552412
Ergo; ERG; 222153485,29571846; 6,939601247856566;3133750.02107314;97739924;35316150
Gitcoin; GTC; 219291981,15206447; 15,445053210908727;83205614.08736102;None;100000000
Gemini Dollar; GUSD; 217928144,91436198; 0,9994519840413771;11566641.93125074;None;218047638.5
GameFi; GAFI; 217454027,78991678; 217,86819522904722;6682587.80385662;14965600;14965600
QuarkChain; QKC; 215538955,38294387; 0,033678453815532965;40717397.21155093;10000000000;10000000000
Metadium; META; 213924662,89550424; 0,17176767116753222;152716609.8007192;None;2000000000
Ellipsis; EPS; 213269088,55783215; 0,4351283705974965;23473251.52624778;1000000000;558160036.4505552
Aragon; ANT; 211816607,86440346; 5,347618270560779;39878559.21814428;None;39609523.80952381
SingularityNET; AGIX; 211489208,967963; 0,242047825683177;10626980.63305068;1000000000;1000000000
Keep3rV1; KP3R; 211381850,93401346; 1056,9039701502165;16962426.53394198;201643;200001
CRYPTO20; C20; 211151062,36654013; 5,280498978317677;46114.82221785;None;40656081.98016719
Linear; LINA; 208489416,72890186; 0,05207463919895536;20132171.53462446;10000000000;10000000000
Solanium; SLIM; 207866629,27065244; 3,779393259466408;9327689.37694129;100000000;100000000
Mirror Protocol; MIR; 206527982,28714293; 2,656558565597163;27757332.24663328;None;370575000
DEAPcoin; DEP; 205347233,905484; 0,06193606195622411;27192333.90970661;30000000000;30000000000
Zenon; ZNN; 203158992,72952595; 32,09082325166895;797139.8443509;None;7102886.41835725
LCX; LCX; 202375829,9769729; 0,2728918663835809;41547933.77026821;None;950000000
Handshake; HNS; 202269424,96354255; 0,4552466310222706;1559061.04080355;2040000000;444307351.620242
FUNToken; FUN; 200341239,4260792; 0,018221331881278915;14961196.57005993;10999873621;10994873521.398026
Molecular Future; MOF; 199659795,98570165; 2,289046546658049;49461.87252199;None;100000000
Everipedia; IQ; 197536131,743401; 0,01971132609696758;32627772.24950391;21000000000;10021453884.929
Everscale; EVER; 196867489,67527345; 0,26771801722812016;5194179.96179474;None;2039797242
Metal; MTL; 195386422,47428706; 2,934219632475122;15866129.64387396;66588888;66588888
RSK Infrastructure Framework; RIF; 195697439,94984365; 0,24559804995671206;4386485.3929255;None;1000000000
Toko Token; TKO; 194492068,8457154; 1,7925536299144276;55231865.34663583;500000000;500000000
TrustSwap; SWAP; 194655701,520739; 2,0083091263966892;4456451.22349071;100000000;99995169.02108125
Dero; DERO; 194292726,71429545; 17,612636639181474;857195.97452124;None;18400000
Syntropy; NOIA; 192471985,52239177; 0,383808314734708;1571776.66913555;1000000000;1000000000
Standard Tokenization Protocol; STPT; 191437484,84592292; 0,14515010145919474;24678115.93548839;1942420283;1942420283.027067
TitanSwap; TITAN; 191578956,94345725; 3,5873414532399206;180594.74381121;None;10000000000
Centrifuge; CFG; 191188762,3720461; 1,4233721632183445;717758.32070126;None;430011123
AIOZ Network; AIOZ; 190961845,81130296; 0,9443777312404431;6000656.07725135;1000000000;1000000000
Tether Gold; XAUT; 190463726,29673427; 1804,5037270973562;1226970.23302975;None;105549.09
Uquid Coin; UQC; 189890363,80987138; 18,989036380987137;7912348.30839543;None;40000000
Proton; XPR; 189423238,7385016; 0,02244730054376054;5413795.32639269;None;12298599319.1761
Venus ETH; vETH; 187667778,2580561; 92,26564987805082;0;None;2033994
DeFi Pulse Index; DPI; 186494946,75991687; 333,63233712314496;1167790.49569869;None;558983.42579149
Sport and Leisure; SNL; 185991375,2072295; 0,2740555889051582;1620799.89478992;None;963252000
Samoyedcoin; SAMO; 185407564,07780176; 0,0679410732641567;8973725.68977928;None;10308697429
Automata Network; ATA; 184360477,91043207; 1,0702951368369138;26886989.78863676;None;1000000000
DeFi Land; DFL; 183646750,1695135; 0,31321130440705997;19252596.94625921;10000000000;10000000000
Enzyme; MLN; 181069440,08798167; 101,0016398601998;10692537.31205618;None;1824437.31909865
Rakon; RKN; 180093205,4440358; 0,7415602572745237;676070.704715;285714286;285714286
Decentral Games; DG; 179896169,0011377; 518,888104084314;3146839.41365179;1000000;1000000
BSCPAD; BSCPAD; 176232028,63265035; 2,2248254284892157;16709892.07348614;175600000;175600000
DerivaDAO; DDX; 175967934,80387267; 6,743445183465571;12496694.32616117;100000000;50297306
Kin; KIN; 174409313,14093205; 0,00010458640133556883;20435509.19595717;10000000000000;10000000000000
Bloomzed Loyalty Club Ticket; BLCT; 173095281,53923875; 4,555138987874704;54881.94770435;100000000;100000000
SuperRare; RARE; 172954463,57918593; 1,6996941315394074;25420299.08902075;1000000000;1000000000
Safe; SAFE; 170991809,9478398; 8,20675363116938;0;None;29600000
Adventure Gold; AGLD; 170027823,69845417; 2,4230842422027923;35100773.45669582;None;70170001
ARPA Chain; ARPA; 170440028,77479732; 0,1509430182734748;157062161.82234743;2000000000;1500000000
API3; API3; 169834077,93797052; 4,601575599797727;6768848.17407259;None;104238461
Boson Protocol; BOSON; 169724145,40754288; 2,7098502810717626;10483124.15292147;200000000;200000000
Smooth Love Potion; SLP; 169340687,33826208; 0,05495079472678429;181938008.49134868;None;3081678585
BabySwap; BABY; 168332448,55494016; 1,4362932496900591;14716827.72570385;1000000000;1000000000
Wanchain; WAN; 165883686,8804236; 0,8609506149251291;6212599.36770767;210000000;192675031.53458965
PEAKDEFI; PEAK; 164325322,2673398; 0,15157446582235903;401933.12259036;None;1431245470.8497007
Phala Network; PHA; 163558954,73196578; 0,6013196865145801;22444203.42368626;1000000000;1000000000
Utrust; UTK; 162256396,3731115; 0,3605697697180255;9801932.77382018;500000000;500000000
Hoge Finance; HOGE; 160485707,15581167; 0,00039860551192329413;2120827.36379676;1000000000000;402617882481
POA Network; POA; 160119277,52701017; 0,5440423767432374;34.77656488;None;294313980.62320244
XSGD; XSGD; 159363455,7895378; 0,7329974649392513;1862042.23884958;None;239638170.83
USDX [Kava]; USDX; 158041670,79844064; 0,9883735614971244;251026.72179962;15645182;159900747
AllianceBlock; ALBT; 156904046,17280143; 0,6735357420717109;3781992.66637029;1000000000;1000000000
dKargo; DKA; 156634981,86968294; 0,15390934494915806;12895802.94134065;None;5000000000
Ethernity Chain; ERN; 156316192,24955714; 12,331514594008596;26856839.49019268;30000000;30000000
Deeper Network; DPR; 155779512,13355953; 0,15025673261679814;2890517.607346;10000000000;10000000000
MetisDAO; METIS; 154475100,56405523; 82,11831585187731;8502040.25620832;10000000;4930000.51
TABOO TOKEN; TABOO; 153500971,05912644; 0,01569109908389487;5347648.6238908;9782678080;9782678080
Litentry; LIT; 152941487,2206086; 4,931361507098381;29979233.04259545;100000000;100000000
MiL.k; MLK; 152803257,61122644; 1,9549855321801928;305395717.4041581;None;1300000000
DODO; DODO; 151912554,23591784; 1,3741280332368389;52682490.80488333;1000000000;1000000000
Morpheus.Network; MNW; 150268731,6426206; 3,1850082132731825;976203.31380898;47897218;47897218
Cocos-BCX; COCOS; 149812202,1954011; 3,565610073684568;104911617.16716826;100000000;100000000
GXChain; GXC; 143251965,5047467; 1,910026206729956;668369004.8791679;100000000;99784247.52085
ZB Token; ZB; 148689454,4960204; 0,3209433322942128;2402461.24050567;None;2100000000
RSK Smart Bitcoin; RBTC; 148447855,16170955; 56369,064290057504;393931.58962075;None;20999763.5577
Gods Unchained; GODS; 146974664,37569177; 6,211759475039163;24299572.57847996;500000000;500000000
CertiK; CTK; 143947367,50677025; 2,417316402934126;140108792.26819023;None;105511209.417444
LTO Network; LTO; 143341613,71257928; 0,4825148571269083;53599932.37763322;403393276;397969832.9859243
Strike; STRK; 142171526,34245193; 46,826728840091995;2091366.84916517;6540888;6540888
BitShares; BTS; 141842273,98701724; 0,04736633317093457;9691259.94642343;3600570502;2994580000
Define; DFA; 141295194,24984673; 2,712867746959411;37397274.87366486;500000000;500000000
Biswap; BSW; 141324280,6552227; 1,0113590220142359;436867.91597074;700000000;163273864.20842507
Balancer; BAL; 140584856,63865346; 20,246007807311766;38958690.26227809;100000000;35725000
Clover Finance; CLV; 139994637,7072162; 1,0871024479644011;28496095.05935107;None;1000000000
Splintershards; SPS; 139266342,14458287; 0,42730698267892003;4733827.91927502;3000000000;382291666
Thunder Token; TT; 138527165,1659077; 0,016934162991776355;41863649.1058614;10000000000;10000000000
Carry; CRE; 138049056,93284395; 0,015762692439166236;48909332.54816906;None;10000000000
BarnBridge; BOND; 137719925,22762015; 27,23424192741919;44553563.53729463;None;10000000
IRISnet; IRIS; 137386364,74264413; 0,11770107562565506;7586929.36408716;None;2050367502.161779
Haven Protocol; XHV; 137216603,43500033; 8,58849425203832;1448752.11084057;None;15976794
Streamr; DATA; 134145603,29277691; 0,17486869950618872;51207053.31306822;None;861800041.8100061
Klever; KLV; 133707474,16219191; 0,03935332391201448;2345324.59418609;10000000000;10000000000
sUSD; SUSD; 133576539,05052103; 0,9995568928298323;3881245.88889702;142399574;133635754.01131421
DFI.Money; YFII; 132617702,18032345; 3436,0478334626246;21611881.10949807;39375;39375
CYCLUB; CYCLUB; 132888014,62173656; 0,23122353437688398;34686270.51349743;3300000003;3300000000
MXC; MXC; 131958939,7810873; 0,04994410618089319;12113340.47843649;None;2642132373
Komodo; KMD; 131761376,0483991; 1,0214950397291631;8378323.95468536;200000000;128988757.57961
Hifi Finance; MFT; 131595260,10188352; 0,013159526010188351;55461423.57994965;10000000000;10000000000
Impossible Decentralized Incubator Access; IDIA; 129715040,37944986; 2,8825564528766634;5712255.72708045;1000000000;1000000000
Ampleforth Governance Token; FORTH; 129593776,96487838; 13,611786227339476;10739172.02578;15000000;14998897.14455933
Shiden Network; SDN; 129145132,91905975; 2,3888089814060316;4976410.11102548;70000000;71118944.65198821
ankrETH; aEth; 128894018,13312086; 4394,613642452126;121731.43309796;None;29330.034
Glitch; GLCH; 128388148,11882608; 1,6193664020010374;3035537.13034605;88888888;88888888
cVault.finance; CORE; 128177193,32749245; 12817,719332749244;42837.10987787;None;10000
VVS Finance; VVS; 125299076,5406298; 0,00013957692736536859;23314281.01720415;100000000000000;35580072054449
Moss Coin; MOC; 124592490,83700065; 0,33930907669554;21060882.57383252;500000000;500000000
Chimpion; BNANA; 124462786,33155896; 3,922881672394984;1148009.99673054;None;100000000000
HUNT; HUNT; 123376315,08499677; 1,1179704879616588;17366849.98567576;199104720;199104720
WHALE; WHALE; 123105710,22185324; 17,826964029614995;830329.16426062;10000000;10000000
ssv.network; SSV; 121988166,88766246; 12,198816688766245;3188467.48684631;None;10000000
Presearch; PRE; 121481156,14278112; 0,30632315179412395;3921736.66629616;500000000;500000000
Loom Network; LOOM; 121065734,01795733; 0,12106573401795732;18981954.48714921;None;1000000000
Tranchess; CHESS; 120967328,3612181; 2,525429338570829;60999667.07302458;300000000;300000000
Wrapped NXM; WNXM; 119954516,84488417; 71,53076443196406;6944580.24161105;1676964;1676964
RAMP; RAMP; 119147796,35490288; 0,293560139897867;41097036.20416942;1000000000;1000000000
ZKSwap; ZKS; 118526990,32379895; 0,6003190352704566;7492008.7875777;1000000000;1000000000
Aergo; AERGO; 117285964,95685937; 0,4442315506041748;41667653.81468161;500000000;500000000
Tellor; TRB; 116854219,69172195; 50,934785277686295;21000502.1890142;None;2380540.95991504
MARINADE STAKED SOL; MSOL; 116081599,3745115; 233,09558107331625;86606568.0955294;488630611;498000
StarTerra; STT; 115927903,08453712; 5,185676858234276;0;100000000;99708685
TROY; TROY; 115446447,96415679; 0,012963266190756056;7115642.71657642;None;10000000000
Travala.com; AVA; 115270925,43239926; 2,2347344293973213;11799949.38585909;61011389;61011389
LGCY Network; LGCY; 115181184,19464405; 0,009059450696857804;473277.50291219;21000000000;100000000000
Celo Dollar; CUSD; 115021413,70246306; 0,9937008573410243;1315713.31933769;1000000000000000;115750542.88494924
Sentinel; DVPN; 114820994,93507831; 0,019589396793047966;2678173.12756719;None;13460522398
bZx Protocol; BZRX; 114792315,2944895; 0,31782953473022907;41416880.49675336;1030000000;1030000000
Alpha Quark Token; AQT; 113307322,42557183; 5,466659042492969;22483370.93505145;30000000;30000000
Newscrypto; NWC; 112602982,79636183; 0,7486858950663151;7358456.77177048;280000000;270050481.2686112
ApeSwap Finance; BANANA; 112314919,31769322; 1,4112223969837576;4799372.08607376;None;79609468.93943682
Akropolis; AKRO; 111867356,16500226; 0,03212815646901318;19777525.16333236;None;4000000000
MonaCoin; MONA; 111558034,39145099; 1,6972248015847917;3520887.9810677;105120000;65729674.871168
BioPassport Token; BIOT; 112899775,06561981; 0,06432656401100127;3202149.43880829;8800000000;8800000000
Beefy Finance; BIFI; 111292815,70788671; 1545,7335514984266;10068280.68653857;80000;80000
Propy; PRO; 110572659,71364486; 1,5606496272391843;59769.76845717;None;100000000
Dusk Network; DUSK; 110289937,423189; 0,28784025063936347;8033713.32236687;1000000000;500000000
Oxygen; OXY; 109942999,36002432; 1,7103991458547196;3163936.9275538;10000000000;10000000000
Liquity; LQTY; 109620067,93889299; 8,36164229249016;1183640.85941653;100000000;100000000
Bread; BRD; 109491185,20026907; 1,232138602830819;89575471.05434972;None;88862718
Swarm; BZZ; 108953680,03581098; 2,159806017346754;6898435.57946809;None;66460795.93251328
Rarible; RARI; 108742024,95953655; 20,26251204090898;7553943.49920151;None;25000000
MixMarvel; MIX; 108179282,5281628; 0,023017734933285305;10544385.254305;10000000000;10000000000
Atari Token; ATRI; 107890933,67933618; 0,12164127015627806;5757657.37861169;7771000000;1975082183
Bluzelle; BLZ; 106023956,26117405; 0,3388984470742599;17253247.78858963;None;500000000
Karura; KAR; 105644144,23867133; 5,768241867388568;4186236.16134153;100000000;100000000
QuickSwap; QUICK; 105291779,82080707; 321,89477169308185;19929111.23318577;1000000;1000000
Bella Protocol; BEL; 104821756,62595107; 2,1837865963739804;14572206.21233237;100000000;100000000
BoringDAO; BOR; 104686790,0587706; 738,7330528404975;45499.12320112;200000;200000
Shapeshift FOX Token; FOX; 104556710,30005729; 0,9159933536883781;5781800.73828991;1000001337;1000001337
DAD; DAD; 104469275,21603294; 0,21940011207278448;26032428.78383964;None;1000000000
PARSIQ; PRQ; 103858776,85963312; 0,7637040757216459;5461674.12046203;500000000;310256872
Aurox; URUS; 103748108,00959598; 198,77820165117473;1342404.09559153;1000000;1000000
Aion; AION; 103707728,03432459; 0,20787952590652384;31071964.12473254;None;498883801
CUDOS; CUDOS; 103545768,63787337; 0,0475519817743523;1267699.61888361;10000000000;10000000000
DIA; DIA; 101921180,4572182; 1,7996274443046865;12747856.1914877;200000000;175583746.1333865
STASIS EURO; EURS; 101613837,00390127; 1,1388373941916585;7158579.06848113;None;89225940
NewYork Exchange; NYE; 101611673,03583099; 14,331567712440334;1876009.14208505;600000000;381966631
Venus USDC; vUSDC; 101037704,5949258; 0,021177401827143987;0;None;4771015133
Aleph.im; ALEPH; 100648540,31522827; 0,5583461661287769;1431311.74429698;500000000;500000000
TokenPocket; TPT; 100361033,27848947; 0,028952045762480585;2960572.28794416;5900000000;3466457400
Sentinel Protocol; UPP; 100331543,12031929; 0,2183829156781632;11070807.56353642;None;500000000.00000006
district0x; DNT; 100103148,89134349; 0,16683858148557248;8390909.09603365;None;1000000000
Venus XVS; vXVS; 99780076,76245779; 0,44458553564242925;0;None;224433925
Vai; VAI; 99726308,47676438; 0,9033516581411473;583566.26207345;None;110395888
Alpaca Finance; ALPACA; 99291048,20132375; 0,7011887926450422;15382421.56553844;188000000;144858125.18686786
Ambire AdEx; ADX; 98759193,27305447; 0,7252338473870992;8673996.98322504;150000000;144618130.06723288
Shyft Network; SHFT; 98593639,16997264; 0,692464941487057;378648.80822793;2520000000;2520000000
Pangolin; PNG; 98262170,5803674; 1,498622826857958;3354472.12329809;538000000;538000000
KeeperDAO; ROOK; 97510204,17251018; 157,87640162892853;1465905.7492748;1500000;1226310
Refereum; RFR; 97337239,83728915; 0,019470640763130168;15062349.83706291;None;4999650000
Firo; FIRO; 97091158,77880685; 7,6851542007762745;4479099.63543434;21400000;12427854.74033085
DomRaider; DRT; 96933755,3644824; 0,1638778619856;0;1300000000;1300000000
Freeway Token; FWT; 95894370,15699248; 0,017577689780923965;2059076.89151408;10000000000;10000000000
Kava Lend; HARD; 95783503,79544102; 1,0171699482093914;8989877.78456165;200000000;200000000
xDai; STAKE; 95567380,4636786; 12,861322015809389;8241601.39144577;8537500;8414674.58408476
XeniosCoin; XNC; 94388009,96756849; 1,237470493279604;45562.0220824;110000000;100413374
MATH; MATH; 93469789,41061929; 0,8173568097118491;1431576.16942003;200000000;200000000
Asch; XAS; 93406468,25688036; 1,0005477700773227;0;None;114855331
Assemble Protocol; ASM; 93339994,81000529; 0,13724859959478383;9714401.80034651;1350000000;1350000000
Elitium; EUM; 93020929,18225798; 3,334308458745898;475316.7303742;332200000;332200000
TNC Coin; TNC; 92703503,2047402; 0,015843548322860227;7803513.63257889;None;196719999947
SUKU; SUKU; 90701194,49849194; 0,7612359910900803;6895810.07916704;None;1500000000
MANTRA DAO; OM; 89493452,21042927; 0,21849624277048424;7953600.78046528;888888888;888888888
Waltonchain; WTC; 89370347,3003665; 1,14188987758124;84048135.08729547;100000000;83986326
Adshares; ADS; 88693894,61949232; 4,226817638345882;7082765.38912959;38758206;38758206
Lido DAO Token; LDO; 87404507,47792704; 3,5618214354563404;3319724.01329739;1000000000;1000000000
Doge Dash; DOGEDASH; 87019864,90214956; 0,001610081115903127;2717225.28316055;100000000000;90286721009.31483
Ribbon Finance; RBN; 86863933,77359222; 1,8222200106428237;14987354.22610801;1000000000;1000000000
MovieBloc; MBL; 86103438,74506395; 0,012929036785872405;22304178.61854598;30000000000;30000000000
Mithril; MITH; 85876667,91891342; 0,08587666791891342;35857847.49416804;None;1000000000
Energi; NRG; 84860197,14079633; 1,780651060404299;738365.06789601;None;47656836.88837313
BOSAGORA; BOA; 84123880,58190908; 0,2770924160970276;3397644.40763963;None;450000000
BENQI; QI; 83960645,82531388; 0,25779155099085604;209850594.0792736;7200000000;7200000000
ZEON; ZEON; 83602225,71065849; 0,0027384435276674103;149337.56178325;None;50000000000
RChain; REV; 83120800,14948127; 0,1323135544041833;3331126.63498559;None;870663574
Elastos; ELA; 82635853,77772376; 4,087226763568722;1573210.94901895;28220000;24806524.21887705
Unifty; NIF; 81524762,03159097; 57,51333243294026;2271655.85287528;5000000;5000000
Dego Finance; DEGO; 81334824,91419306; 9,449425558754974;32906690.09059986;21000000;8607383
Gas; GAS; 80689199,6344497; 7,9666480350296505;7419534.73063616;100000000;17190378
Beyond Protocol; BP; 80067734,33498389; 10,779500186325425;5661451.02183188;500000000;500000000
Harvest Finance; FARM; 79686240,68409677; 122,25327374001591;12705019.59241381;690420;673739.91
Groestlcoin; GRS; 78995034,49766046; 1,0008362019277774;6451509.63921483;105000000;78929033.88736624
Flamingo; FLM; 78648850,77500325; 0,524325671833355;19494629.91585573;None;150000000
Bytom; BTM; 78256478,9835324; 0,04829916679810927;16389663.03562987;2100000000;1717050262.5
Rai Reflex Index; RAI; 78168866,62620993; 3,0101550242644235;2113682.38593202;None;25968385.67984108
Crabada; CRA; 77535598,07350942; 1,1964514462578313;12018458.20216701;1000000000;48304113
Maple; MPL; 77323922,61897057; 26,722660700849243;2248105.86124421;10000000;10000000
Tokenlon Network Token; LON; 77244481,29702647; 1,860287206054194;6962956.84599676;200000000;114159966.61648828
Torum; XTM; 76958520,93594995; 1,8157564129874186;13531436.37678998;800000000;800000000
REVV; REVV; 76689384,48278463; 0,27559279648035606;5954480.67199039;3000000000;3000000000
Hegic; HEGIC; 76449346,75768945; 0,11827742683346101;35495212.89823028;3012009888;3012009888
PAID Network; PAID; 76270673,30354014; 0,9181474976252324;1088395.92053685;594717455;594717455.71
Contentos; COS; 75994123,15805426; 0,020861178212231202;4459875.53584068;None;9957264018.6
SifChain; erowan; 76002592,62125129; 0,18493789932397042;491151.45030608;None;1223531446.155623
Kryll; KRL; 75860630,28472678; 2,005059767906792;6219929.49147467;None;49417348
HyperDAO; HDAO; 75814588,67249154; 0,16172692786687556;12685624.14797468;5000000000;5000000000
vEmpire DDAO; VEMP; 75347110,67766015; 0,433816497176015;8168837.29758311;810720000;810720000
Marlin; POND; 75021586,4538399; 0,10180584719461043;40238995.49061516;10000000000;3184000001
Saito; SAITO; 74425492,76087493; 0,06985629406104088;10867806.15676649;10000000000;3000000000
Edgeware; EDG; 74101290,34464991; 0,012559948557911017;3854034.06418002;None;6560012354
Darma Cash; DMCH; 74009050,98257597; 0,3427452210374998;47567.4499329;460000000;215930220
Hacken Token; HAI; 73998689,43739541; 0,16316662422582495;1242200.65519918;1000000000;1000000000
Vega Protocol; VEGA; 73612382,36943299; 10,439831928263793;7948182.63889686;64999723;64999723
Bytecoin; BCN; 72879526,69516636; 0,0003959405785644753;66834.55217746;184470000000;184066828814.058
Frontier; FRONT; 72725310,68703125; 0,9776549915917494;18688462.4881954;90000000;100000000
PAC Protocol; PAC; 72035500,8046541; 0,004564049194773087;448693.60007301;50000000000;15783243722.953676
Strong; STRONG; 71667169,80974123; 518,3169749527459;9289523.59081765;528886;523990
Dock; DOCK; 71565298,95853496; 0,09700627605384339;47294057.86094196;1000000000;866649221.490452
Steem Dollars; SBD; 71403666,50123352; 7,223268368448969;3797477.3531003;None;9885229.63
DigixDAO; DGD; 71336821,93464655; 880,8930963187196;43452.57882145;None;80982.38280305
BitMart Token; BMX; 71293901,59427388; 0,41040032749590316;14888402.05183143;None;640881615.9639114
FirmaChain; FCT; 71172962,18608963; 0,21168766421384788;11237388.08403508;None;600000000
Metronome; MET; 71477588,58291516; 5,743231487958065;137977.54831371;None;13617729.01504919
Selfkey; KEY; 70759743,8543044; 0,014095652298209953;21845213.42711083;None;5999999954.464072
Kava Swap; SWP; 69809955,56565231; 2,0620787280848187;255805.70629516;250000000;250000000
Qcash; QC; 69626028,58064792; 0,15136086588798855;154579062.45680988;10000000000;10000000000
Valobit; VBIT; 69448931,87941797; 0,05783521745611265;249315.46813947;1600000000;1600000000
Position Exchange; POSI; 69229240,26705424; 4,873768106218293;25270845.32320008;100000000;23700000
VideoCoin; VID; 69190494,2130554; 0,4419715784980973;130855.66098218;None;265000000
PolkaBridge; PBR; 69176454,60115981; 1,8744938062060252;6415348.61145947;None;83904072.11383265
ChainGuardians; CGG; 69084007,38349502; 1,9530147784857599;6504150.0176329;120000000;120000000
Sora; XOR; 68491729,13719177; 169,85568397806213;2769633.73536772;None;403234.83755797
VerusCoin; VRSC; 68263142,75708024; 1,0407765268524953;63824.36191347;83540184;65588664.80542261
BEPRO Network; BEPRO; 68140485,48339523; 0,010072516640428037;4773978.43252812;10000000000;10000000000
FIO Protocol; FIO; 68053702,65811938; 0,18445525418536504;4802289.49248384;1000000000;795141566.1556154
PolkaFoundry; PKF; 67507689,85392642; 1,8480013205451638;809311.24871249;200000000;200000000
Velo; VELO; 66404749,65253238; 0,19616107402763228;1776987.03875649;30000000000;29999999991
GNY; GNY; 65757357,52241002; 0,3418156784084777;43393.57906538;None;400000000
CoinEx Token; CET; 65097339,97555846; 0,09186318798547911;1310650.42411645;None;5817096876.538182
Kleros; PNK; 64623880,12847133; 0,104538207372835;1426712.64211565;None;764626704
NULS; NULS; 64401630,18561613; 0,6464681012221443;131121286.52384485;210000000;111697638.27680597
ADAPad; ADAPAD; 64286049,629567906; 0,5464531863440275;2246423.96418467;1000000000;117642373.1
Beam; BEAM; 64190187,42507605; 0,6277872088761561;7385564.81008075;262800000;102248320
Fusion; FSN; 64001738,38268438; 0,9108636590664451;6190568.28953185;81920000;70264893.92307134
EFFORCE; WOZX; 63457796,56090013; 0,40613939322257775;819235.90052935;1000000000;1000000000
MimbleWimbleCoin; MWC; 63509348,015758775; 5,882203391068472;155644.49143572;20000000;10796863.6569404
Rainicorn; RAINI; 62765472,490600206; 0,13277382175136224;708017.76443915;500000000;500000000
SIX; SIX; 62410356,08718769; 0,22796088854573857;17376777.0062517;None;999999970
New BitShares; NBS; 62245563,69108597; 0,023870179249592775;4260162.78931199;3600000000;3600000000
Burger Swap; BURGER; 62035253,53299261; 3,631071881668543;11669358.67060542;21000000;17459556.73545086
Maro; MARO; 61735308,58034613; 0,12366774618470702;2887511.5147224;1000000000;956228145.156
OpenOcean; OOE; 61595524,35458063; 0,41092344265280867;3603581.11703863;1000000000;1000000000
BTU Protocol; BTU; 61424657,01568396; 0,6786188949867599;10538.38419398;100000000;100000000
GMT Token; GMT; 61242153,63298707; 0,41691040897722004;1660884.42118711;10000000000;200885692
YIELD App; YLD; 61012531,76533404; 0,4397514481878408;1596113.91559579;300000000;145871747
MultiVAC; MTV; 61045623,329718746; 0,016566231473729775;6282541.36043996;None;10000000000
Bounce Token; AUCTION; 60915022,527851604; 29,230480053388035;8422982.93142561;10000000;2083955.597602
Nimiq; NIM; 60824157,19111797; 0,007035797836002562;2474236.17317495;21000000000;9259202416.1183
Polkadex; PDEX; 60632433,11688431; 13,46809770851264;1443214.81022519;20000000;4501930
ZIMBOCASH; ZASH; 60473912,95292616; 0,038019177842908126;6127.54999599;4500000000;4500000000
DEXTools; DEXT; 60181952,38333607; 0,5892865882661465;96339.7814681;200000000;149953255
Apollo Currency; APL; 60139026,96438662; 0,002841424648184451;6480906.54963077;None;21165096531
GameZone; GZONE; 59870906,70943764; 0,9370891238197129;15408593.19108421;1000000000;63890301.56
Aeternity; AE; 59748363,197509594; 0,17199733079172635;6787900.86958422;536306702;393200539.49932
